         6205180 function calls (6143189 primitive calls) in 2618.830 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 legend_handler.py:309(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:350(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:382(HandlerRegularPolyCollection)
        3    0.000    0.000    0.000    0.000 legend_handler.py:385(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:43(HandlerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:456(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:467(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:477(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:480(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:584(HandlerStem)
        1    0.000    0.000    0.000    0.000 legend_handler.py:588(__init__)
       12    0.000    0.000    0.000    0.000 legend_handler.py:59(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:678(HandlerTuple)
        1    0.000    0.000    0.000    0.000 legend_handler.py:693(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:730(HandlerPolyCollection)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1608(Legendre)
        1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
        1    0.000    0.000    0.001    0.001 lil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lil.py:20(lil_matrix)
        1    0.000    0.000    0.005    0.005 linalg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:73(_determine_error_states)
        1    0.000    0.000    0.002    0.002 linecache.py:1(<module>)
      108    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
      108    0.000    0.000    0.003    0.000 linecache.py:15(getline)
      108    0.000    0.000    0.003    0.000 linecache.py:37(getlines)
       38    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
       26    0.000    0.000    0.003    0.000 linecache.py:82(updatecache)
        1    0.000    0.000    0.010    0.010 lines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:1414(_AxLine)
        1    0.000    0.000    0.000    0.000 lines.py:1478(VertexSelector)
        1    0.000    0.000    0.000    0.000 lines.py:199(Line2D)
        1    0.000    0.000    0.000    0.000 linesearch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linesearch.py:23(LineSearchWarning)
        1    0.000    0.000    0.000    0.000 link.py:1(<module>)
        1    0.000    0.000    0.000    0.000 link.py:14(BaseLink)
        1    0.000    0.000    0.000    0.000 link.py:64(IdentityLink)
        1    0.000    0.000    0.000    0.000 link.py:80(LogLink)
        1    0.000    0.000    0.000    0.000 link.py:96(LogitLink)
        1    0.000    0.000    0.001    0.001 linsolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linsolve.py:25(MatrixRankWarning)
        1    0.000    0.000    0.000    0.000 list.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
        1    0.000    0.000    0.000    0.000 lobpcg.py:1(<module>)
        2    0.000    0.000    0.000    0.000 locale.py:384(normalize)
        2    0.000    0.000    0.000    0.000 locale.py:467(_parse_localename)
        2    0.000    0.000    0.000    0.000 locale.py:575(getlocale)
       28    0.000    0.000    0.000    0.000 locale.py:651(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 localization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:106(Lock)
        1    0.000    0.000    0.000    0.000 locks.py:15(_ContextManager)
        1    0.000    0.000    0.000    0.000 locks.py:247(Event)
        1    0.000    0.000    0.000    0.000 locks.py:315(Condition)
        1    0.000    0.000    0.000    0.000 locks.py:437(Semaphore)
        1    0.000    0.000    0.000    0.000 locks.py:49(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 locks.py:515(BoundedSemaphore)
        2    0.000    0.000    0.000    0.000 log.py:1(<module>)
       47    0.000    0.000    0.000    0.000 log.py:151(easy)
        1    0.000    0.000    0.000    0.000 log.py:36(Logger)
       47    0.000    0.000    0.000    0.000 log.py:37(__init__)
        1    0.000    0.000    0.000    0.000 log.py:9(TqdmHandler)
        1    0.000    0.000    0.009    0.009 logger.py:1(<module>)
        4    0.000    0.000    0.000    0.000 logger.py:23(_squeeze_time)
        4    0.000    0.000    0.000    0.000 logger.py:39(short_format_time)
        1    0.000    0.000    0.000    0.000 logger.py:63(Logger)
        1    0.000    0.000    0.000    0.000 logger.py:91(PrintTime)
        1    0.000    0.000    0.000    0.000 lookup.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsmr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsoda.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsoda.py:175(LsodaDenseOutput)
        1    0.000    0.000    0.000    0.000 lsoda.py:7(LSODA)
        1    0.000    0.000    0.001    0.001 lsq_linear.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsqr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ltr.py:12(AblateFeatures)
        1    0.000    0.000    0.000    0.000 ltr.py:138(FastRankEstimator)
        1    0.000    0.000    0.000    0.000 ltr.py:239(apply_learned_model)
        1    0.000    0.000    0.000    0.000 ltr.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ltr.py:31(KeepFeatures)
        1    0.000    0.000    0.000    0.000 ltr.py:44(RegressionTransformer)
        1    0.000    0.000    0.000    0.000 ltr.py:48(__init__)
        1    0.004    0.004   27.574   27.574 ltr.py:61(fit)
        1    0.000    0.000    2.220    2.220 ltr.py:78(transform)
        1    0.000    0.000    0.000    0.000 ltr.py:99(LTRTransformer)
        1    0.000    0.000    0.001    0.001 lz4_pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lz4_pickle.py:196(Lz4PickleTransaction)
        1    0.000    0.000    0.000    0.000 lz4_pickle.py:261(PickleLz4FullStore)
        1    0.000    0.000    0.000    0.000 lz4_pickle.py:44(Lz4PickleIter)
        1    0.000    0.000    0.000    0.000 lz4_pickle.py:96(Lz4PickleLookup)
        1    0.000    0.000    0.000    0.000 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 machar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 machar.py:16(MachAr)
        1    0.000    0.000    0.001    0.001 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000    0.001    0.001 managers.py:1(<module>)
       33    0.000    0.000    0.000    0.000 managers.py:1016(iget)
        1    0.000    0.000    0.000    0.000 managers.py:1061(iset)
        1    0.000    0.000    0.000    0.000 managers.py:1196(_iset_single)
        3    0.000    0.000    0.002    0.001 managers.py:1219(insert)
       13    0.000    0.000    0.000    0.000 managers.py:1257(<genexpr>)
        3    0.000    0.000    0.000    0.000 managers.py:1267(_insert_update_mgr_locs)
        3    0.000    0.000    0.000    0.000 managers.py:1277(_insert_update_blklocs_and_blknos)
       55    0.000    0.000    0.000    0.000 managers.py:156(blknos)
       32    0.000    0.000    0.000    0.000 managers.py:1665(is_consolidated)
       23    0.000    0.000    0.000    0.000 managers.py:1673(_consolidate_check)
       17    0.000    0.000    0.000    0.000 managers.py:1679(<listcomp>)
       27    0.000    0.000    0.043    0.002 managers.py:1683(_consolidate_inplace)
        1    0.000    0.000    0.000    0.000 managers.py:1691(SingleBlockManager)
       43    0.000    0.000    0.000    0.000 managers.py:1700(__init__)
       54    0.000    0.000    0.000    0.000 managers.py:172(blklocs)
        2    0.000    0.000    0.000    0.000 managers.py:1722(from_blocks)
        8    0.000    0.000    0.000    0.000 managers.py:1731(from_array)
       41    0.000    0.000    0.000    0.000 managers.py:1792(_block)
       12    0.000    0.000    0.000    0.000 managers.py:1837(dtype)
        5    0.000    0.000    0.000    0.000 managers.py:1844(external_values)
       66    0.000    0.000    0.000    0.000 managers.py:1848(internal_values)
        5    0.000    0.000    0.060    0.012 managers.py:1937(create_block_manager_from_column_arrays)
       22    0.000    0.000    0.000    0.000 managers.py:1992(_grouping_func)
        5    0.000    0.000    0.020    0.004 managers.py:2008(_form_blocks)
       11    0.015    0.001    0.019    0.002 managers.py:2060(_stack_arrays)
        4    0.000    0.000    0.043    0.011 managers.py:2074(_consolidate)
       28    0.000    0.000    0.000    0.000 managers.py:2079(<lambda>)
       10    0.026    0.003    0.042    0.004 managers.py:2091(_merge_blocks)
        4    0.000    0.000    0.000    0.000 managers.py:2102(<listcomp>)
        4    0.000    0.000    0.000    0.000 managers.py:2111(<listcomp>)
        2    0.000    0.000    0.000    0.000 managers.py:212(set_axis)
        3    0.000    0.000    0.000    0.000 managers.py:2128(_fast_count_smallints)
        9    0.000    0.000    0.000    0.000 managers.py:2137(_preprocess_slice_or_indexer)
       10    0.000    0.000    0.000    0.000 managers.py:217(is_single_block)
       20    0.000    0.000    0.000    0.000 managers.py:222(items)
       10    0.000    0.000    0.099    0.010 managers.py:253(apply)
       10    0.000    0.000    0.000    0.000 managers.py:282(<dictcomp>)
        1    0.000    0.000    0.086    0.086 managers.py:413(fillna)
        1    0.000    0.000    0.001    0.001 managers.py:418(astype)
        7    0.000    0.000    0.013    0.002 managers.py:578(copy)
       14    0.000    0.000    0.000    0.000 managers.py:596(copy_func)
        7    0.000    0.000    0.000    0.000 managers.py:599(<listcomp>)
        6    0.000    0.000    0.002    0.000 managers.py:618(consolidate)
       18    0.000    0.000    0.039    0.002 managers.py:634(reindex_indexer)
        9    0.000    0.000    0.030    0.003 managers.py:692(<listcomp>)
        9    0.000    0.000    0.009    0.001 managers.py:713(_slice_take_blocks_ax0)
        1    0.000    0.000    0.000    0.000 managers.py:87(BaseBlockManager)
        4    0.000    0.000    0.001    0.000 managers.py:875(take)
        1    0.000    0.000    0.000    0.000 managers.py:909(BlockManager)
       36    0.000    0.000    0.000    0.000 managers.py:919(__init__)
        4    0.000    0.000    0.000    0.000 managers.py:960(_verify_integrity)
       16    0.000    0.000    0.000    0.000 managers.py:962(<genexpr>)
       26    0.000    0.000    0.000    0.000 managers.py:973(from_blocks)
        2    0.000    0.000    0.000    0.000 managers.py:983(fast_xs)
        2    0.000    0.000    0.000    0.000 managers.py:998(<listcomp>)
        1    0.000    0.000    0.000    0.000 many_to_one.py:1128(SecondaryAutomaton)
        1    0.000    0.000    0.006    0.006 many_to_one.py:2(<module>)
        1    0.000    0.000    0.000    0.000 many_to_one.py:323(ManyToOneMatcher)
        1    0.000    0.000    0.000    0.000 many_to_one.py:754(ManyToOneReplacer)
        1    0.000    0.000    0.000    0.000 many_to_one.py:857(CommutativeMatcher)
        1    0.000    0.000    0.000    0.000 many_to_one.py:90(_MatchIter)
        1    0.000    0.000    0.001    0.001 markers.py:1(<module>)
        1    0.001    0.001    0.001    0.001 markers.py:147(MarkerStyle)
        1    0.000    0.000    0.000    0.000 markers.py:212(Undefined)
        1    0.000    0.000    0.000    0.000 markers.py:295(Marker)
        1    0.000    0.000    0.000    0.000 markers.py:34(InvalidMarker)
        1    0.000    0.000    0.001    0.001 markers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:40(UndefinedComparison)
        1    0.000    0.000    0.000    0.000 markers.py:46(UndefinedEnvironmentName)
        1    0.000    0.000    0.000    0.000 markers.py:53(Node)
        1    0.000    0.000    0.000    0.000 markers.py:71(Variable)
        1    0.000    0.000    0.000    0.000 markers.py:77(Value)
        1    0.000    0.000    0.000    0.000 markers.py:83(Op)
        1    0.000    0.000    0.000    0.000 mask_ops.py:1(<module>)
        1    0.000    0.000    0.003    0.003 masked.py:1(<module>)
        1    0.000    0.000    0.000    0.000 masked.py:124(BaseMaskedArray)
        1    0.000    0.000    0.000    0.000 masked.py:87(BaseMaskedDtype)
        1    0.000    0.000    0.000    0.000 masked_reductions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 matfuncs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 matfuncs.py:172(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 matfuncs.py:208(ProductOperator)
        1    0.000    0.000    0.000    0.000 matfuncs.py:338(_ExpmPadeHelper)
        1    0.000    0.000    0.002    0.002 matfuncs.py:5(<module>)
        1    0.000    0.000    0.008    0.008 mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:174(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 mathtext.py:182(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 mathtext.py:225(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 mathtext.py:256(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 mathtext.py:287(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:315(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 mathtext.py:347(<listcomp>)
        1    0.000    0.000    0.000    0.000 mathtext.py:349(<listcomp>)
        1    0.000    0.000    0.000    0.000 mathtext.py:351(<listcomp>)
        1    0.000    0.000    0.000    0.000 mathtext.py:358(MathTextWarning)
        1    0.000    0.000    0.000    0.000 mathtext.py:362(GlueSpec)
        8    0.000    0.000    0.000    0.000 mathtext.py:366(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:388(<dictcomp>)
        1    0.000    0.000    0.000    0.000 mathtext.py:401(MathTextParser)
        1    0.000    0.000    0.000    0.000 mathtext.py:423(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:44(MathtextBackend)
        1    0.000    0.000    0.000    0.000 mathtext.py:99(MathtextBackendAgg)
        1    0.000    0.000    0.008    0.008 mavenresolver.py:1(<module>)
        3    0.000    0.000    0.000    0.000 mavenresolver.py:10(downloadfile)
        2    0.000    0.000    0.408    0.204 mavenresolver.py:59(latest_version_num)
        1    0.000    0.000    0.000    0.000 mbcharsetprober.py:30(<module>)
        1    0.000    0.000    0.000    0.000 mbcharsetprober.py:34(MultiByteCharSetProber)
